MEASURE,Measure,STATE,State,SEX_ABS,Sex,AGE,Age,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2006-Q1,Mar-06,257695,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2006-Q2,Jun-06,258624,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2006-Q3,Sep-06,261571,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2006-Q4,Dec-06,264477,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2007-Q1,Mar-07,267518,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2007-Q2,Jun-07,270527,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2007-Q3,Sep-07,274659,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2007-Q4,Dec-07,278285,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2008-Q1,Mar-08,281747,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2008-Q2,Jun-08,284625,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2008-Q3,Sep-08,286620,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2008-Q4,Dec-08,288335,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2009-Q1,Mar-09,290044,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2009-Q2,Jun-09,291342,,
1,Estimated Resident Population,0,Australia,3,Persons,1,1,Q,Quarterly,2009-Q3,Sep-09,292237,,
